Date,AAPL,AMZN,BA,BAC,GE,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PEP,PFE,T,TSLA,UNH,VZ,WFC,WMT
2018-06-01,47.56,82.08,356.72,29.40,72.53,56.75,121.26,108.40,43.12,193.99,100.79,6.44,100.25,35.43,25.41,19.45,243.35,47.81,54.69,27.66
2018-06-04,47.96,83.26,360.73,29.40,70.53,57.65,121.95,108.45,43.49,193.28,101.67,6.62,100.12,35.63,25.36,19.78,244.63,47.82,54.83,28.47
2018-06-05,48.33,84.82,360.10,29.12,70.99,57.55,121.48,107.84,43.11,192.94,102.19,6.63,100.21,35.62,25.57,19.41,244.43,47.97,54.50,28.21
2018-06-06,48.49,84.79,371.56,30.04,70.17,57.35,122.79,110.36,43.46,191.34,102.49,6.63,100.83,35.56,26.12,21.30,248.65,48.41,55.58,28.19
2018-06-07,48.37,84.47,368.53,30.09,70.89,56.72,123.33,110.80,43.44,188.18,100.88,6.57,101.16,35.67,26.46,21.07,248.98,49.01,55.63,28.32
2018-06-08,47.92,84.20,369.50,30.01,71.66,56.64,124.06,111.11,43.95,189.10,101.63,6.56,102.49,35.84,26.47,21.18,250.68,49.18,55.68,28.12
2018-06-11,47.81,84.46,370.94,30.06,71.92,57.05,122.66,110.83,44.13,191.54,101.05,6.52,103.21,35.48,26.75,22.14,253.78,49.30,55.51,28.10
2018-06-12,48.07,84.94,370.62,29.90,71.92,57.41,122.54,110.19,44.41,192.40,101.31,6.56,104.48,35.48,26.88,22.85,253.58,48.81,55.38,28.03
2018-06-13,47.67,85.24,363.85,29.84,71.45,57.21,122.63,109.97,44.18,192.41,100.85,6.56,105.27,35.40,25.21,22.99,252.87,47.40,55.16,28.03
2018-06-14,47.70,86.19,362.42,29.50,70.17,58.01,122.41,108.03,43.58,196.81,101.42,6.67,105.13,35.35,25.45,23.85,255.33,47.82,54.74,27.93
2018-06-15,47.21,85.80,357.88,29.28,68.42,57.96,122.61,107.90,44.12,195.85,100.13,6.63,107.61,35.54,25.94,23.88,255.98,48.06,54.98,27.90
2018-06-18,47.19,86.19,354.74,29.40,67.90,59.18,121.32,108.18,43.55,198.31,100.86,6.63,105.38,35.35,25.19,24.72,254.87,47.46,55.08,27.67
2018-06-19,46.42,86.74,341.12,29.26,66.62,58.93,122.57,107.55,43.60,197.49,100.86,6.50,105.96,35.40,25.35,23.50,253.02,48.50,55.08,27.87
2018-06-20,46.63,87.50,342.69,29.24,66.26,59.20,122.04,107.54,43.26,202.00,101.87,6.56,105.81,35.64,25.04,24.15,252.81,48.09,54.48,27.87
2018-06-21,46.37,86.51,337.66,29.29,65.64,58.47,121.45,107.51,43.09,201.50,101.14,6.43,107.24,35.48,24.73,23.17,251.89,48.63,54.37,28.07
2018-06-22,46.23,85.78,338.91,28.99,67.13,58.46,122.84,105.75,43.25,201.74,100.41,6.27,108.37,35.69,24.80,22.24,254.37,49.76,53.94,28.27
2018-06-25,45.54,83.16,331.20,28.48,65.59,56.96,122.59,104.79,43.58,196.35,98.39,5.98,108.99,35.56,24.81,22.20,250.71,49.60,53.96,28.82
2018-06-26,46.11,84.55,331.30,28.54,70.68,56.63,122.35,104.86,43.33,199.00,99.08,6.05,108.05,35.56,24.74,22.80,249.77,49.30,53.43,28.66
2018-06-27,46.04,83.03,329.82,28.24,71.81,55.85,121.61,103.24,43.07,195.84,97.54,5.89,108.27,35.39,24.77,22.97,248.17,49.31,53.28,28.96
2018-06-28,46.38,85.07,334.65,28.67,71.15,56.34,122.00,104.93,43.47,196.23,98.63,6.02,108.68,35.54,25.19,23.33,244.90,50.86,53.63,28.62
2018-06-29,46.28,84.99,335.51,28.19,70.01,56.46,121.34,104.20,43.86,194.32,98.61,5.92,108.87,35.46,25.13,22.86,245.34,50.31,55.44,28.55
2018-07-02,46.80,85.69,336.08,28.28,68.78,57.11,121.58,105.08,43.75,197.36,100.01,6.06,109.53,35.51,25.20,22.34,247.48,50.42,56.32,28.00
2018-07-03,45.98,84.70,332.93,27.78,68.78,55.81,122.71,103.61,43.99,192.73,99.05,5.92,108.80,35.53,25.60,20.72,246.98,50.70,55.56,28.15
2018-07-05,46.35,84.99,333.18,27.92,69.09,57.06,125.00,103.72,44.66,198.45,99.76,6.07,109.55,36.04,25.51,20.61,250.50,51.28,55.24,28.19
2018-07-06,46.99,85.53,334.64,28.03,71.25,57.75,125.75,104.06,44.64,203.23,101.16,6.18,109.56,36.27,25.57,20.59,250.76,51.48,55.89,28.17
2018-07-09,47.65,86.95,341.92,29.05,71.76,58.36,126.05,107.28,44.40,204.74,101.85,6.23,107.76,36.32,25.16,21.23,253.67,50.74,56.77,28.64
2018-07-10,47.59,87.15,347.16,28.83,72.89,58.36,127.38,106.62,44.97,203.54,102.12,6.33,112.89,36.59,25.43,21.50,255.54,51.34,56.62,29.07
2018-07-11,46.97,87.75,340.60,28.68,71.97,58.57,126.24,106.39,44.79,202.54,101.98,6.19,112.54,36.37,24.94,21.26,254.59,51.34,56.07,28.84
2018-07-12,47.76,89.83,346.03,28.77,71.97,60.06,127.76,106.85,44.67,206.92,104.19,6.28,111.53,36.67,25.22,21.11,256.05,51.24,56.03,28.84
2018-07-13,47.83,90.65,350.79,28.55,71.45,60.22,125.93,106.36,44.74,207.32,105.43,6.23,112.69,36.68,24.78,21.26,258.70,51.41,55.36,29.23
2018-07-16,47.73,91.12,356.10,29.78,71.51,59.83,124.69,110.58,44.73,207.23,104.91,6.21,112.96,36.54,24.96,20.67,256.98,51.59,56.99,29.21
2018-07-17,47.86,92.20,356.88,30.01,70.43,60.65,129.11,110.50,45.25,209.99,105.95,6.34,114.88,36.80,24.85,21.51,250.29,51.43,56.56,29.40
2018-07-18,47.60,92.15,360.23,30.13,70.73,60.65,127.80,111.53,45.12,209.36,105.12,6.29,114.83,36.81,24.81,21.59,255.42,51.14,56.57,29.36
2018-07-19,47.97,90.65,355.33,29.67,70.63,59.95,125.94,109.89,45.11,208.09,104.40,6.30,115.77,36.52,24.47,21.35,252.93,50.75,56.33,29.24
2018-07-20,47.86,90.69,354.90,30.13,67.49,59.89,125.85,111.28,45.28,209.94,106.27,6.27,116.01,36.49,24.34,20.91,252.70,50.62,56.41,29.35
2018-07-23,47.90,90.10,353.27,30.75,66.82,60.55,126.63,113.35,44.95,210.91,107.97,6.24,114.39,36.37,24.26,20.21,252.74,50.75,58.00,29.21
2018-07-24,48.25,91.46,358.27,30.83,67.49,62.91,129.36,114.15,45.26,214.67,107.66,6.22,114.74,36.85,24.79,19.83,253.76,51.51,58.35,29.32
2018-07-25,48.70,93.18,355.92,31.07,67.44,63.80,128.62,115.18,46.09,217.50,110.83,6.30,115.21,37.13,23.67,20.58,254.86,50.91,58.23,29.30
2018-07-26,48.55,90.40,359.32,30.94,67.65,64.28,130.28,114.85,46.24,176.26,109.62,6.37,115.00,37.30,23.75,20.44,257.00,51.18,58.31,29.41
2018-07-27,47.74,90.86,360.65,31.06,67.18,62.64,131.55,116.03,46.21,174.89,107.68,6.30,114.28,37.54,24.32,19.81,255.95,52.01,58.63,29.38
2018-07-30,47.48,88.96,351.06,31.31,67.70,61.50,132.17,116.73,46.23,171.06,105.37,6.10,114.18,37.72,25.04,19.34,253.84,52.49,58.49,29.63
2018-07-31,47.57,88.87,356.30,30.88,70.12,61.36,132.52,114.95,46.63,172.58,106.08,6.12,115.00,39.03,25.02,19.88,253.22,51.64,57.29,29.74
2018-08-01,50.38,89.86,352.76,31.25,68.11,61.65,132.64,115.66,46.39,171.65,106.28,6.16,113.61,39.36,24.96,20.06,253.37,51.73,57.65,29.41
2018-08-02,51.85,91.72,349.73,31.28,67.75,62.06,131.25,116.15,46.18,176.37,107.57,6.27,114.69,38.76,24.92,23.30,256.08,51.98,58.29,29.59
2018-08-03,52.00,91.16,348.44,31.51,67.60,61.91,131.95,117.09,46.62,177.78,108.04,6.30,116.30,39.63,25.25,23.21,257.22,52.27,58.83,29.87
2018-08-06,52.27,92.39,346.57,31.52,67.39,61.88,132.02,117.12,46.65,185.69,108.13,6.35,117.38,40.12,25.13,22.80,256.76,52.48,58.89,29.89
2018-08-07,51.78,93.12,350.76,31.51,67.70,62.79,131.46,117.55,46.50,183.81,108.88,6.42,114.22,39.92,25.35,25.30,257.65,52.46,58.82,29.92
2018-08-08,51.81,94.33,347.78,31.80,67.13,63.07,131.17,117.79,46.15,185.18,109.49,6.46,113.49,40.48,25.32,24.69,258.81,52.70,59.19,30.02
2018-08-09,52.22,94.93,343.72,31.60,66.57,63.22,131.20,116.88,46.35,183.09,109.67,6.41,113.70,40.08,25.42,23.50,261.59,53.01,58.44,29.67
2018-08-10,51.88,94.31,339.41,31.19,65.69,62.63,130.75,115.73,46.08,180.26,109.00,6.37,112.87,40.01,25.24,23.70,260.36,52.47,58.05,30.06
2018-08-13,52.22,94.81,338.36,30.48,64.05,62.43,130.22,113.89,45.83,180.05,108.21,6.40,113.02,39.89,25.20,23.76,260.91,52.22,57.61,29.88
2018-08-14,52.44,95.98,339.14,30.79,63.53,62.91,129.50,114.65,45.89,181.11,109.56,6.54,113.10,39.79,25.23,23.18,263.48,52.87,58.07,30.28
2018-08-15,52.56,94.13,331.76,30.36,62.86,61.61,130.43,113.70,46.08,179.53,107.66,6.48,113.45,40.23,25.41,22.58,260.61,53.24,57.99,30.07
2018-08-16,53.33,94.33,345.98,30.72,63.27,61.20,132.48,114.77,46.22,174.70,107.64,6.44,114.25,40.49,25.89,22.36,263.10,54.27,58.66,32.88
2018-08-17,54.40,94.11,346.40,30.74,63.27,60.79,134.47,114.77,46.60,173.80,107.58,6.12,114.96,41.14,25.85,20.37,262.33,54.79,58.86,32.62
2018-08-20,53.87,93.84,350.74,30.87,63.27,61.10,136.88,114.62,46.73,172.50,106.87,6.20,114.84,41.38,25.91,20.56,262.40,54.65,59.03,32.00
2018-08-21,53.76,94.17,353.77,31.02,64.97,60.87,135.35,115.32,46.22,172.62,105.98,6.33,113.72,41.21,26.14,21.46,261.69,54.91,58.96,32.03
2018-08-22,53.76,95.25,350.03,30.98,64.15,61.09,134.61,114.97,45.93,173.64,107.06,6.57,112.24,41.12,25.57,21.44,260.74,54.14,59.17,31.89
2018-08-23,53.87,95.14,347.48,30.84,64.51,61.06,135.11,114.73,45.70,172.90,107.56,6.67,111.93,41.25,25.42,21.34,261.42,54.28,58.62,31.73
2018-08-24,54.04,95.27,349.38,30.89,64.30,61.84,135.95,114.68,45.63,174.65,108.40,6.81,112.15,41.44,25.54,21.52,264.28,54.78,58.69,31.65
2018-08-27,54.48,96.38,353.74,31.31,65.69,62.81,134.92,116.71,45.69,177.46,109.60,6.90,112.41,40.64,25.69,21.28,267.08,54.85,59.10,31.51
2018-08-28,54.92,96.64,351.21,31.27,65.64,62.29,134.32,116.14,45.37,176.26,110.26,6.86,111.17,40.57,25.56,20.79,268.51,54.65,59.07,32.02
2018-08-29,55.74,99.91,350.19,31.14,66.72,63.23,134.86,115.76,45.33,175.90,112.02,6.96,112.05,40.57,25.22,20.33,269.00,54.57,58.96,31.88
2018-08-30,56.26,100.12,346.90,31.01,65.69,62.72,134.95,115.19,44.95,177.64,111.95,6.95,111.96,40.57,25.01,20.21,268.39,54.75,58.46,32.03
2018-08-31,56.91,100.64,342.79,30.93,66.57,61.59,134.69,114.58,44.57,175.73,112.33,7.02,112.01,40.58,24.99,20.11,268.46,54.37,58.48,31.95
2018-09-04,57.09,101.98,346.25,31.14,65.18,60.57,133.72,115.15,44.76,171.16,111.71,7.09,111.00,40.44,24.93,19.26,268.51,53.19,58.80,31.79
2018-09-05,56.72,99.74,346.68,31.18,64.61,59.95,135.86,114.59,45.38,167.18,108.49,6.96,113.12,40.91,25.06,18.72,267.64,53.82,58.95,32.21
2018-09-06,55.77,97.92,351.27,30.85,64.35,59.20,136.87,114.10,45.77,162.53,108.74,6.82,113.50,40.84,25.18,18.73,269.65,54.29,57.93,32.15
2018-09-07,55.33,97.60,349.28,30.86,63.79,58.88,137.32,114.32,45.72,163.04,108.21,6.80,112.74,41.25,25.13,17.55,268.28,54.00,57.40,31.94
2018-09-10,54.58,96.95,341.86,30.82,64.35,58.75,137.21,113.71,46.06,164.18,109.38,6.87,113.57,41.11,25.35,19.03,259.73,54.12,57.46,32.30
2018-09-11,55.96,99.36,345.25,30.85,63.43,59.50,138.51,114.43,46.02,165.94,111.24,6.82,113.33,41.36,25.56,18.63,261.04,54.72,57.38,32.21
2018-09-12,55.27,99.50,353.41,30.43,64.87,58.58,139.36,113.08,46.24,162.00,111.71,6.71,113.85,41.45,26.15,19.37,262.67,54.97,55.94,31.99
2018-09-13,56.60,99.49,355.46,30.14,65.38,59.11,139.89,113.52,45.83,161.36,112.91,6.78,114.99,41.88,26.36,19.30,265.49,54.94,55.00,31.71
2018-09-14,55.96,98.51,359.80,30.37,65.23,58.90,139.49,113.50,45.99,162.32,113.37,6.91,114.57,41.99,26.29,19.68,265.31,54.55,54.73,31.53
2018-09-17,54.47,95.40,355.96,30.28,65.33,57.99,139.96,113.84,46.32,160.58,112.14,6.85,115.40,42.04,26.31,19.66,263.87,54.70,54.31,31.61
2018-09-18,54.56,97.05,363.58,30.21,65.13,58.36,140.54,114.30,45.93,160.30,113.21,6.78,113.98,42.53,26.39,19.00,263.29,54.39,54.50,31.81
2018-09-19,54.59,96.32,365.22,31.00,66.16,58.71,140.46,117.62,45.96,163.06,111.70,6.80,113.77,42.29,26.11,19.93,265.33,53.50,55.22,31.75
2018-09-20,55.01,97.22,367.46,31.19,64.10,59.58,141.98,118.63,46.64,166.02,113.57,6.66,115.22,42.76,26.17,19.89,266.39,53.95,55.55,31.92
2018-09-21,54.41,95.75,372.23,31.03,62.61,58.61,142.88,117.85,46.58,162.93,114.26,6.59,114.91,43.07,26.43,19.94,266.67,54.42,54.99,31.97
2018-09-24,55.20,96.72,367.99,30.74,60.39,58.98,140.47,116.72,46.07,165.41,114.67,6.64,112.27,42.94,26.54,19.98,267.36,53.54,54.26,31.64
2018-09-25,55.55,98.73,367.23,30.67,57.98,59.69,138.64,116.39,45.68,164.91,114.45,6.71,111.97,42.80,26.42,20.07,263.51,53.05,54.23,31.70
2018-09-26,55.10,98.74,365.03,30.13,58.59,59.70,138.16,115.02,45.85,166.95,113.98,6.67,111.50,42.70,26.10,20.64,262.91,53.14,53.16,31.53
2018-09-27,56.24,100.65,367.39,29.94,59.31,60.37,138.22,114.52,46.01,168.84,114.41,6.68,111.05,42.91,26.15,20.50,264.65,53.59,52.82,31.38
2018-09-28,56.44,100.15,371.90,29.46,58.08,60.35,138.17,112.84,46.19,164.46,114.37,7.03,111.80,43.08,26.28,17.65,266.04,53.39,52.56,31.30
2018-10-01,56.81,100.22,382.29,29.65,62.19,60.43,139.69,113.50,46.23,162.44,115.61,7.23,110.71,43.27,26.21,20.71,269.10,53.84,52.25,31.47
2018-10-02,57.32,98.57,386.37,29.58,63.38,60.38,140.48,113.97,46.51,159.33,115.15,7.16,108.72,43.22,26.54,20.07,270.63,54.42,52.13,31.72
2018-10-03,58.02,97.64,392.30,30.00,64.20,60.58,139.03,115.04,45.87,162.43,115.17,7.17,107.52,43.80,26.54,19.65,270.90,54.29,52.65,31.36
2018-10-04,57.00,95.47,389.99,30.43,65.13,58.85,139.35,115.27,45.85,158.85,112.79,6.98,106.61,43.69,26.70,18.79,268.32,55.02,53.51,31.40
2018-10-05,56.07,94.48,386.47,30.23,67.80,58.39,139.10,114.62,45.88,157.33,112.13,6.75,106.49,43.90,26.60,17.46,269.20,54.94,53.19,31.10
2018-10-08,55.94,93.22,385.77,30.27,70.01,57.80,139.39,115.32,46.48,157.25,110.85,6.64,108.19,44.26,26.69,16.70,269.01,55.02,53.67,31.56
2018-10-09,56.72,93.52,385.44,29.98,69.70,57.26,139.20,114.52,46.39,157.90,112.26,6.64,108.12,44.45,26.21,17.52,270.11,54.99,53.53,32.36
2018-10-10,54.09,87.76,367.47,29.24,68.32,54.61,137.73,111.47,45.68,151.38,106.16,6.14,107.34,43.51,25.71,17.13,263.08,54.33,52.43,31.92
2018-10-11,53.61,85.97,358.11,28.36,65.44,54.54,133.84,108.13,44.64,153.35,105.91,5.88,105.06,41.85,24.84,16.82,257.12,53.33,51.44,31.31
2018-10-12,55.53,89.43,360.11,28.46,63.38,56.03,133.87,106.95,44.68,153.74,109.57,6.16,105.28,42.79,25.24,17.25,259.61,53.73,52.11,31.60
2018-10-15,54.34,88.05,358.88,27.92,62.50,55.12,133.95,106.34,44.91,153.52,107.60,5.88,105.63,42.15,25.32,17.31,260.25,53.60,53.24,31.27
2018-10-16,55.54,91.00,368.25,28.53,62.25,56.65,136.56,108.62,45.49,158.78,111.00,6.15,107.39,42.94,25.35,18.44,272.57,53.70,53.73,31.94
2018-10-17,55.30,91.59,365.50,28.90,62.71,56.38,139.46,109.83,45.86,159.42,110.71,6.08,108.31,43.57,25.49,18.12,267.30,53.96,54.46,32.19
2018-10-18,54.01,88.54,359.35,28.25,63.69,54.90,139.50,108.09,45.61,154.92,108.50,5.99,107.93,43.01,25.43,17.59,266.81,54.65,53.10,32.06
2018-10-19,54.83,88.20,356.26,28.32,64.61,55.26,139.05,107.91,46.33,154.05,108.66,5.73,110.29,43.50,25.72,17.33,265.30,54.90,52.89,32.38
2018-10-22,55.16,89.47,355.98,27.38,63.69,55.57,138.68,106.36,45.97,154.78,109.63,5.78,109.40,43.37,25.56,17.40,262.19,54.98,51.65,32.38
2018-10-23,55.68,88.44,350.05,27.02,65.28,55.75,138.93,105.25,46.36,154.39,108.10,5.53,110.13,43.11,25.84,19.61,264.86,57.21,51.56,32.60
2018-10-24,53.77,83.21,354.65,26.19,62.61,52.86,137.47,103.29,46.73,146.04,102.32,4.99,112.96,41.52,23.76,19.23,256.32,57.42,50.19,32.52
2018-10-25,54.95,89.11,363.77,26.59,60.70,55.18,138.47,104.86,46.51,150.95,108.30,5.20,112.85,42.43,23.46,20.99,264.24,56.43,51.86,33.06
2018-10-26,54.08,82.14,359.27,26.39,58.13,54.19,136.97,103.42,45.92,145.37,106.96,4.96,110.45,41.64,22.76,22.06,258.18,55.51,51.25,32.98
2018-10-29,53.06,76.94,335.59,26.61,57.41,51.74,137.55,104.85,46.46,142.09,103.85,4.64,112.89,42.26,23.19,22.32,256.52,56.48,52.23,33.27
2018-10-30,53.33,76.52,349.91,26.78,52.37,52.48,140.75,106.70,47.63,146.22,103.73,5.08,113.77,41.92,23.84,21.99,258.28,58.18,52.69,34.14
2018-10-31,54.72,79.90,354.86,27.50,51.96,54.53,139.99,109.02,47.88,151.79,106.81,5.27,112.38,42.09,24.01,22.49,261.35,57.09,53.23,33.43
2018-11-01,55.55,83.28,363.07,27.81,49.28,54.30,140.82,108.98,47.74,151.75,105.92,5.45,111.51,42.69,23.86,22.95,260.93,56.05,53.56,33.53
2018-11-02,51.87,83.28,357.75,27.89,47.79,53.57,140.68,108.38,48.00,150.35,106.16,5.37,111.17,41.96,23.88,23.09,261.01,56.63,53.61,33.78
2018-11-05,50.40,81.39,361.98,28.06,47.74,52.79,142.20,109.09,48.69,148.68,107.51,5.29,114.39,42.54,23.97,22.76,261.01,57.21,53.66,34.30
2018-11-06,50.94,82.14,366.47,28.21,48.46,53.48,142.57,109.60,49.11,149.94,107.72,5.28,115.21,42.04,24.23,22.74,263.54,57.21,53.55,34.44
2018-11-07,52.49,87.77,372.02,28.54,47.33,55.41,144.75,111.48,49.37,151.53,111.96,5.34,115.61,43.40,24.34,23.21,274.63,57.65,53.58,34.77
2018-11-08,52.12,87.75,370.77,28.87,46.81,54.73,145.30,112.38,49.33,147.87,111.75,5.15,116.06,42.86,24.29,23.43,276.65,58.27,53.16,34.96
2018-11-09,51.12,85.62,369.34,28.52,44.14,53.85,145.34,111.29,49.68,144.96,109.57,5.14,117.48,43.28,24.02,23.37,276.55,58.46,53.04,35.19
2018-11-12,48.54,81.84,357.03,27.75,41.10,52.47,145.62,108.95,49.87,141.55,106.87,4.74,116.97,43.12,24.09,22.09,272.38,58.72,52.35,34.62
2018-11-13,48.06,81.56,349.51,27.76,44.29,52.40,144.68,109.59,49.86,142.16,106.94,4.98,117.14,42.54,23.73,22.58,269.22,58.66,52.74,34.31
2018-11-14,46.70,79.95,344.72,27.21,42.80,52.73,144.25,107.33,49.76,144.22,104.97,4.93,116.65,41.94,23.87,22.93,264.96,58.94,52.15,33.84
2018-11-15,47.85,80.97,341.57,27.90,42.03,53.55,144.50,110.07,49.74,143.85,107.28,5.06,116.80,42.24,23.57,23.23,264.94,59.08,52.82,33.18
2018-11-16,48.38,79.67,335.95,27.75,41.26,53.41,145.99,109.99,50.17,139.53,108.29,4.11,118.35,42.53,23.70,23.62,271.11,60.21,52.94,32.56
2018-11-19,46.47,75.61,320.94,27.75,40.33,51.37,147.73,110.83,50.51,131.55,104.62,3.62,119.01,43.18,23.75,23.56,266.05,60.62,53.32,32.26
2018-11-20,44.24,74.77,317.70,27.38,39.35,51.52,146.45,108.45,49.38,132.43,101.71,3.73,116.00,42.55,23.02,23.17,261.50,59.46,52.54,31.39
2018-11-21,44.20,75.84,317.32,27.27,40.18,52.17,141.99,107.64,48.73,134.82,103.11,3.62,115.28,42.13,23.30,22.55,260.55,59.16,52.43,31.39
2018-11-23,43.07,75.10,312.32,26.97,38.94,51.51,142.23,106.65,49.02,131.73,103.07,3.63,115.41,42.17,22.97,21.72,261.62,58.64,51.83,31.70
2018-11-26,43.66,79.07,316.36,27.56,38.99,52.80,141.37,109.26,48.87,136.38,106.47,3.83,115.86,42.36,23.44,23.07,266.16,59.17,52.88,31.72
2018-11-27,43.56,79.07,318.03,27.74,38.27,52.61,143.22,109.72,49.37,135.00,107.14,3.84,116.44,43.08,23.82,22.93,271.15,60.65,53.19,31.68
2018-11-28,45.23,83.89,333.50,28.43,39.82,54.59,146.44,110.94,49.71,136.76,111.12,4.00,118.50,43.89,24.05,23.19,280.95,60.06,54.35,32.49
2018-11-29,44.89,83.68,342.56,28.04,40.85,54.73,145.85,110.06,48.98,138.68,110.19,3.93,118.27,44.48,23.92,22.74,282.55,59.45,54.04,32.43
2018-11-30,44.65,84.51,346.76,28.40,38.58,55.48,146.90,111.19,50.40,140.61,110.89,4.09,121.94,45.19,24.45,23.37,281.36,60.30,54.28,32.55
2018-12-03,46.20,88.62,359.96,28.54,40.18,55.82,146.21,112.24,49.69,141.09,112.09,4.25,118.98,44.95,24.81,23.90,286.33,58.16,54.24,32.92
2018-12-04,44.17,83.42,342.50,26.99,37.45,53.12,146.03,107.23,49.58,137.93,108.52,3.93,117.80,44.12,24.05,23.98,278.55,58.09,51.78,31.94
2018-12-06,43.68,84.96,331.90,26.28,37.81,53.90,145.91,105.19,49.38,139.63,109.19,3.96,116.84,43.97,23.89,24.20,276.85,58.08,51.09,31.59
2018-12-07,42.12,81.46,323.22,25.43,36.06,52.33,145.43,103.29,49.09,137.42,104.82,3.69,115.82,42.93,23.59,23.86,269.18,57.68,50.26,31.06
2018-12-10,42.40,82.05,326.35,24.76,35.65,52.66,145.26,101.36,49.24,141.85,107.59,3.80,116.19,43.40,23.41,24.34,266.53,58.27,48.80,31.31
2018-12-11,42.16,82.16,322.03,24.58,34.78,53.08,146.50,100.37,49.54,142.08,108.59,3.70,117.29,43.02,23.24,24.45,267.22,58.85,47.76,31.28
2018-12-12,42.27,83.18,326.69,24.52,34.52,53.69,147.10,101.02,49.22,144.50,109.08,3.72,117.00,43.17,23.60,24.44,270.64,57.25,47.74,31.04
2018-12-13,42.74,82.92,325.47,24.40,37.04,53.68,147.84,101.12,49.47,145.01,109.45,3.72,118.35,43.57,23.41,25.12,272.15,57.09,47.03,30.99
2018-12-14,41.37,79.60,318.75,24.48,36.52,52.59,133.00,100.29,49.34,144.06,106.03,3.66,113.95,42.81,23.65,24.38,265.02,57.08,46.54,30.62
2018-12-17,40.98,76.05,316.13,24.47,36.78,51.28,129.14,99.01,48.33,140.19,102.89,3.59,112.87,42.14,23.37,23.23,258.07,55.95,46.61,30.26
2018-12-18,41.52,77.57,328.06,24.47,37.45,52.17,130.42,98.54,48.32,143.66,103.97,3.67,111.84,41.44,23.28,22.47,252.97,55.65,46.52,30.36
2018-12-19,40.22,74.75,319.55,24.18,39.41,51.77,127.61,97.29,47.90,133.24,103.69,3.46,110.04,41.02,23.33,22.20,250.31,55.86,45.67,30.18
2018-12-20,39.21,73.04,313.05,24.11,38.27,51.18,128.27,96.45,47.54,133.40,101.51,3.38,110.21,41.00,22.42,21.03,242.44,55.07,46.04,29.09
2018-12-21,37.68,68.87,304.55,23.37,36.78,49.56,128.09,94.17,47.57,124.95,98.23,3.24,109.42,40.99,22.15,21.32,238.34,54.92,45.12,29.04
2018-12-24,36.71,67.20,294.16,22.73,35.60,49.23,122.84,92.14,45.96,124.06,94.13,3.18,106.03,39.64,21.41,19.69,232.94,53.05,43.60,28.61
2018-12-26,39.29,73.55,313.93,24.11,38.02,52.39,126.71,95.96,46.94,134.18,100.56,3.33,108.33,41.24,21.97,21.74,243.35,54.44,45.59,30.14
2018-12-27,39.04,73.08,317.14,24.37,37.40,52.65,127.41,97.04,47.53,134.52,101.18,3.28,109.42,41.88,22.03,21.08,245.97,55.15,45.53,30.53
2018-12-28,39.06,73.90,316.38,24.39,38.63,52.33,127.27,96.83,47.20,133.20,100.39,3.34,110.36,41.99,22.27,22.26,246.24,55.27,45.78,30.71
2018-12-31,39.44,75.10,322.50,24.64,38.94,52.25,129.05,97.62,47.35,131.09,101.57,3.34,110.48,42.67,22.33,22.19,249.12,56.22,46.08,31.05
2019-01-02,39.48,76.96,323.81,24.96,41.41,52.73,127.75,99.31,46.93,135.68,101.12,3.41,109.28,42.28,23.12,20.67,243.49,56.02,46.94,31.11
2019-01-03,35.55,75.01,310.90,24.56,41.46,51.27,125.72,97.11,46.64,131.74,97.40,3.20,108.26,41.09,23.15,20.02,236.85,56.22,46.57,30.95
2019-01-04,37.06,78.77,327.08,25.58,42.34,53.90,127.83,100.69,47.57,137.95,101.93,3.40,110.48,42.03,23.74,21.18,239.62,56.36,47.95,31.15
2019-01-07,36.98,81.48,328.11,25.56,44.96,53.80,127.01,100.76,46.95,138.05,102.06,3.58,109.53,42.26,24.17,22.33,240.08,56.72,47.64,31.51
2019-01-08,37.69,82.83,340.53,25.51,44.03,54.27,129.96,100.57,47.48,142.53,102.80,3.50,110.58,42.45,24.48,22.36,243.29,58.38,47.54,31.73
2019-01-09,38.33,82.97,343.83,25.76,43.73,54.08,128.93,100.40,46.57,144.23,104.27,3.56,107.49,42.36,23.55,22.57,243.64,57.05,47.80,31.63
2019-01-10,38.45,82.81,352.61,25.73,45.99,53.94,129.71,100.39,47.07,144.20,103.60,3.63,108.15,41.36,23.79,23.00,244.87,57.60,47.75,31.65
2019-01-11,38.07,82.03,352.90,26.03,45.99,53.22,129.75,99.91,47.34,143.80,102.80,3.72,108.16,41.91,24.16,23.15,247.67,58.02,47.87,31.61
2019-01-14,37.50,80.86,350.36,26.37,45.78,52.58,128.28,100.94,47.15,145.39,102.05,3.76,107.32,41.42,23.96,22.29,248.06,58.03,48.42,31.65
2019-01-15,38.27,83.73,352.24,26.55,44.91,54.33,129.36,101.68,47.57,148.95,105.01,3.75,108.99,41.77,23.95,22.96,256.87,58.10,47.67,32.08
2019-01-16,38.73,84.19,352.06,28.45,46.20,54.48,128.04,102.50,46.92,147.54,105.38,3.72,108.34,41.16,23.91,23.07,261.46,57.08,48.94,32.12
2019-01-17,38.97,84.66,359.09,28.99,47.02,54.96,129.09,102.92,47.06,148.30,106.12,3.79,109.22,41.51,23.98,23.15,259.77,56.83,49.23,32.25
